id,transcription,label
Ses02F_impro03_M012,"Yeah, I know. Wow. I'm shaking. I can't even--",5
Ses02F_impro03_F015,I know. So we're gonna take it--Like we're not gonna get married right away--'Cause we want to like have plenty of time to plan everything out,2
Ses02F_impro03_F016,"...and, um, my parents want to like be part of it and help out and everything--So we want to give it lots of time to like--",2
Ses02F_impro03_M013,"Oh. Do they--do they know yet? Have you told them? Oh, that's--",1
Ses02F_impro03_F017,"Yeah, yeah, I called them. I called them And, of course, they were so excited 'cause they love him. Like they always have. Um--",2
Ses02F_impro03_M014,That's great. Yeah.,1
Ses02F_impro03_F018,"So, yeah, I mean, it'll be good. We wanna like, uh, I think we're gonna have it in spring time, like early Spring--So it's no too hot yet. And um--",2
Ses02F_impro03_M015,Okay. You know--you know where? Or--,1
Ses02F_impro03_F019,"I don't know. I mean, I kinda like the idea of having something outside, but--Like--is a- Yeah,",2
Ses02F_impro03_M016,"Uh, huh. I mean, you know, it's spring--It'll be--",1
Ses02F_impro03_F020,"But It's sort of hard 'cause the weather is so unpredictable and then if it's like cold that day. Or if it's too hot, you know, it's like--but um--",0
Ses02F_impro03_M017,Spring's nice though.,1
Ses02F_impro03_F021,"Yeah, I don't know-[LAUGHTER]-I mean--I can't even--the whole idea of like living--spending my whole life with somebody--that's crazy",5
Ses02F_impro03_M018,"Yeah, that is--how long you guys been together now?",1
Ses02F_impro03_F022,Two and a half years. [LAUGHTER],0
Ses02F_impro03_M019,Okay. All right. So-[LAUGHTER]-quite a while. I mean--That's- That's good. I'm so happy for you. [LAUGHTER],2
Ses02F_impro03_F023,Thank you. Thank you so much.,2
Ses02F_impro03_M020,"Yeah, I'd love to be in that same situation some day, but, wow- so-",2
Ses02F_impro03_F024,"Oh, you will--You'll find just the right girl. And she'll be perfect for you and everything will be great.",5
Ses02F_impro03_M021,You guys are awesome together. It's definitely a--definitely a good couple. I can see it. I should've guessed--,0
Ses02F_impro03_F025,You approve? You approve?,0
Ses02F_impro03_M022,"Oh, I approve. I-[LAUGHTER]-I more than approve.",2
Ses02F_impro03_M023,"I mean, I'm surprised he didn't, ya know--go get a plane to fly over and shine--But candles on the beach, that's okay too I guess--",2
Ses02F_impro03_F026,"Yeah, it's pretty good.",2
Ses02F_impro03_M024,"Well--can--I mean, let me know--I want- I want invitations and--",5
Ses02F_impro03_F027,"Of course, of course--you'll be able to be a part of it. You can come help me pick my colors.",2
Ses02F_impro03_M025,"Oh, yes. This is the whole [GARBAGE]",5
Ses02F_impro03_F028,"It's so girly. I don't even know how to like--It's so weird, but it'll be fun. My mom will love to be like--she'll get so into it, I'm sure.",5
Ses02F_impro03_F029,She'll be like--flowers and the--,2
Ses02F_impro03_M026,"It'll be good. Wow, that's great.",2
Ses02F_impro03_F030,"Oh, thank you. [LAUGHTER]",2
Ses02M_impro01_M000,All right. Finally. Here you go.,9
Ses02M_impro01_F000,"Hi, How can I help you?",1
Ses02M_impro01_M001,"Yea. I just want to get this done,",1
Ses02M_impro01_F001,"Sure, um",1
Ses02M_impro01_M002,get my new license.,1
Ses02M_impro01_F002,do you have two forms of ID with you?,1
Ses02M_impro01_M003,"Um, no, I got my driver's license though.",1
Ses02M_impro01_F003,"I actually need two forms of ID. I need either a passport or a birth certificate, or social security card. I'm sorry.",1
Ses02M_impro01_M004,"Uh, sorry, I forgot them. I mean I've got to -",1
Ses02M_impro01_F004,Well,1
Ses02M_impro01_M005,well is the dri-driver's license going to work?,1
Ses02M_impro01_F005,I- I can take your driver's license but I need another form of ID in order to process this paper work.,1
Ses02M_impro01_M006,"Okay, so what are you saying? What-",9
Ses02M_impro01_F006,"Um, that you would need to go home and get another form of ID and come back.",1
Ses02M_impro01_M007,"What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after",3
Ses02M_impro01_F007,"Well, I'm sorry sir but",9
Ses02M_impro01_M008,three hours and,3
Ses02M_impro01_F008,you need to bring two forms of ID there is nothing we can do about it.,9
Ses02M_impro01_M009,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,3
Ses02M_impro01_F009,"Well, it's actually-",9
Ses02M_impro01_F010,"It's standard that you bring a couple of forms of ID, I'm sorry.",9
Ses02M_impro01_M010,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my",3
Ses02M_impro01_F011,"Well, I'm sorry, sir, but we're not responsible.",9
Ses02M_impro01_M011,"I filled out the application right, didn't I?",3
Ses02M_impro01_F012,"Yes, you did, thank you very much, but we're not responsible if you've forgotten something, and we need to have two forms of ID.",9
Ses02M_impro01_M012,Okay. What about - no -- how about you hold that and I'll - I'll go and I can come back-,9
Ses02M_impro01_F013,"I'm sorry, but there is a lot of people waiting so you're just going to have to get in line again.",9
Ses02M_impro01_M013,I've been waiting for three hours.,9
Ses02M_impro01_F014,"It just happens to people all the time, I'm sorry sir, but I can't make an exception for you.",9
Ses02M_impro01_M014,This is ridiculous. Come on,9
Ses02M_impro01_F015,"I'm sorry, sir.",1
Ses02M_impro01_M015,"I cannot go back in that line. I've got stuff I need to do, I mean-",9
Ses02M_impro01_F016,there is nothing I can do.,1
Ses02M_impro01_M016,"But my driver's license - I had to have my birth certificate to get my driver's license in the first place right, I mean this - here is my driver's license so",0
Ses02M_impro01_F017,"I know sir, but we have to have two forms. There is nothing I can do about it, I'm sorry.",9
Ses02M_impro01_M017,That doesn't make any sense. Why?,9
Ses02M_impro01_F018,"I'm sorry, sir. There is nothing I can do.",9
Ses02M_impro01_M018,You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application,3
Ses02M_impro01_F019,"Well, if you had checked the web site it would have said.",9
Ses02M_impro01_F020,If you had checked the website it would have said that you needed two forms of identification.,9
Ses02M_impro01_M019,"What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home.",3
Ses02M_impro01_F021,"Well, maybe you should",9
Ses02M_impro01_M020,I waited in line now I'm ready to get my stuff and then go home.,9
Ses02M_impro01_F022,Right. So maybe you should go home now and get your paperwork and come back.,9
Ses02M_impro01_F023,"I'm sorry sir but there's a lot of people waiting. So if you won't move out of the way, then I'm going to have to call security.",9
Ses02M_impro01_M021,"God, oh my-",9
Ses02M_impro01_M022,This is ridiculous.,9
Ses02M_impro01_F024,"I'm sorry, sir, it's not my choice.",9
Ses02F_script01_1_F000,What's he gonna say? Maybe we ought to tell him before he sees it.,0
Ses02F_script01_1_M000,He saw it.,0
Ses02F_script01_1_F001,"How could he see it? I was the first one up, he was still in bed.",0
Ses02F_script01_1_M001,He was out here when it broke.,0
Ses02F_script01_1_F002,When?,0
Ses02F_script01_1_M002,About four this morning. I heard it cracking and I woke up and looked out. He was standing right here when it cracked.,0
Ses02F_script01_1_F003,What was he doing out here at four in the morning?,0
Ses02F_script01_1_M003,"I don't know. When it cracked, he ran back in the house and cried in the kitchen.",0
Ses02F_script01_1_F004,Did you talk to him?,4
Ses02F_script01_1_M004,No. I thought it was best to leave him alone.,0
Ses02F_script01_1_F005,He cried hard?,4
Ses02F_script01_1_M005,I could hear him right through the floor of my room.,0
Ses02F_script01_1_F006,What was he doing out here at that hour?,4
Ses02F_script01_1_F007,He's dreaming about him again. He's walking around at night.,0
Ses02F_script01_1_M006,I guess he is.,0
Ses02F_script01_1_F008,He's getting just like after he died. What is the meaning of that?,0
Ses02F_script01_1_M007,"I don't know the meaning of it. But, I know one thing Mom, we made a terrible mistake with Dad.",0
Ses02F_script01_1_F009,What?,0
Ses02F_script01_1_M008,"Being dishonest with him. I mean, that sort of thing always pays off and now it's paying off.",0
Ses02F_script01_1_F010,What you mean dishonest?,0
Ses02F_script01_1_M009,You know that Larry's not coming back and I know it. Why do we allow him to go on thinking that we believe with him?,0
Ses02F_script01_1_F011,What do you want to do argue with him?,9
Ses02F_script01_1_M010,"No, I don't want to argue with him, but it's about time he realized that nobody believes Larry's alive anymore?",0
Ses02F_script01_1_M011,Why shouldn't he dream of him and walk the nights waiting for him? Do we contradict him? Do we say straight out that we don't have any hope anymore? That we haven't had hope for years now?,3
Ses02F_script01_1_F012,You can't say that to him.,9
Ses02F_script01_1_M012,We've got to say it to him.,9
Ses02F_script01_1_F013,Can you prove it? How can you prove it?,9
Ses02F_script01_1_M013,"For God sakes, it's been three years. Nobody comes back after three years. It's insane.",3
Ses02F_script01_1_F014,"To you it is and to me, but not to him. I mean, you can talk yourself blue in the face, but he--there's no body and no grave so where are you?",9
Ses02F_script01_1_M014,"Sit down, Mom. I want to talk to you.",0
Ses02F_script01_1_F015,"Trouble is the God damn newspapers. Every month or so a boy turns up out of nowhere so, you know, the next one is gonna be Larry.",0
Ses02F_script01_1_M015,All right. All right. Listen to me. You know why I brought Annie here don't you?,9
Ses02F_script01_1_F016,Why?,0
Ses02F_script01_1_M016,You know.,0
Ses02F_script01_1_F017,"I've got an idea, but what's the story?",4
Ses02F_script01_1_M017,I'm gonna ask her to marry me.,1
Ses02F_script01_1_F018,"Well, that's only your business, Chris.",1
Ses02F_script01_1_M018,You know it's not only my business.,9
Ses02F_script01_1_F019,What do you want me to do? You're old enough to know your own mind.,3
Ses02F_script01_1_M019,So it's all right then?,9
Ses02F_script01_1_M020,I'll go ahead with it?,9
Ses02F_script01_1_F020,"Well, you want to make sure that your father isn't going to--",0
Ses02F_script01_1_M021,"Well, then it isn't just my business--",3
Ses02F_script01_1_F021,I'm just saying that--,1
Ses02F_script01_1_M022,"Ah, sometimes you infuriate me. You know that? I mean, isn't it your business too if I tell Dad and flips--freaks out about it? I mean, you have such a talent for ignoring things.",0
Ses02F_script01_1_F022,I ignore what I gotta ignore. The girl is Larry's girl.,0
Ses02F_script01_1_M023,She's not Larry's girl.,3
Ses02F_script01_1_F023,"From your father's point of view, he isn't dead. And you've no right to take his girl.",9
Ses02F_script01_1_F024,"And you can go on from there if you know where to go, but I don't know where to go. See, I don't know. Now what can I do for you?",9
Ses02F_script01_1_M024,"I don't know why, but, every time I reach out for something that I want, I have to pull back 'cause someone else will suffer. My whole bloody life. Time after time after time.",9
Ses02F_script01_1_F025,You're a considerate fellow. There's nothing wrong with that.,1
Ses02F_script01_1_M025,To hell with that.,3
Ses02F_script01_1_F026,[BREATHING] Have you asked Annie yet?,1
Ses02F_script01_1_M026,I wanted to get this settled first.,0
Ses02F_script01_1_F027,"Well, how do you know she'll marry you? Maybe she feels the same way your father does.",1
Ses02F_script01_1_M027,"Well, if she does, then that's the end of it. But from her letters, I think she's forgotten him. I'll find out. And then we'll thrash it out with Dad, right? Mom, don't avoid me.",4
Ses02F_script01_1_F028,"Trouble is, you don't see enough women.",4
Ses02F_script01_1_F029,You never did.,9
Ses02F_script01_1_M028,"So what, I'm not fast with women.",0
Ses02F_script01_1_F030,I just don't see why it has to be Annie.,9
Ses02F_script01_1_M029,Because it is.,1
Ses02F_script01_1_F031,"Well, that's a good answer, but it doesn't answer anything. I mean, you've been away for--at war. It's been five years.",9
Ses02F_script01_1_M030,"I can't help it. I know her best. I mean, I grew up next door to her.",0
Ses02F_script01_1_M031,"These years when I think of a wife, I think of Annie. What do you want, a diagram?",9
Ses02F_script01_1_F032,"I don't want a diagram. Umm-- He thinks he's coming back, Chris. You marry that girl and you're pronouncing him dead.",9
Ses02F_script01_1_F033,"I mean, what's gonna happen to your father? Do you know? I don't.",9
Ses02F_script01_1_M032,"All right. All right, then, Mom.",9
Ses02F_script01_1_F034,I just--give it some more thought.,9
Ses02F_script01_1_M033,I've given it three years of thought. I thought that if I waited Dad would forget about Larry and we could have a regular wedding and everything happy.,9
Ses02F_script01_1_M034,"But if I can't--if that can't happen here, then I'll have to get out.",0
Ses02F_script01_1_F035,What the hell is this?,6
Ses02F_script01_1_M035,I'll get out. I'll get married and go live some place else. Maybe New York.,0
Ses02F_script01_1_F036,Are you crazy?,3
Ses02F_script01_1_M036,I've been a good son too long. A good sucker. I'm through with it.,3
